"Subject","Shape","Label","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Response","RT_ms","RT_sec","ACC"
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",668,0.668,0
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",735,0.735,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",759,0.759,0
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",978,0.978,0
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",682,0.682,0
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",855,0.855,0
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",976,0.976,0
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",820,0.82,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",824,0.824,0
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",823,0.823,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",1048,1.048,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",612,0.612,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",656,0.656,0
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",848,0.848,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",788,0.788,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",654,0.654,0
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",635,0.635,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",720,0.72,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",1014,1.014,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",807,0.807,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",780,0.78,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",831,0.831,0
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",1096,1.096,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",890,0.89,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",865,0.865,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",1014,1.014,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",643,0.643,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",558,0.558,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",798,0.798,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",840,0.84,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",797,0.797,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",650,0.65,0
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",712,0.712,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",604,0.604,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",756,0.756,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",835,0.835,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",833,0.833,0
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",580,0.58,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",1010,1.01,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",927,0.927,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",748,0.748,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",1004,1.004,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",612,0.612,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",876,0.876,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",721,0.721,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",889,0.889,1
1,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",766,0.766,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",1095,1.095,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",580,0.58,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",926,0.926,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",885,0.885,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",749,0.749,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",1070,1.07,0
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",740,0.74,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",883,0.883,0
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",815,0.815,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",767,0.767,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",771,0.771,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",720,0.72,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",796,0.796,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",823,0.823,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",681,0.681,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",988,0.988,0
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",964,0.964,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",643,0.643,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",1038,1.038,0
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",746,0.746,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",676,0.676,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",600,0.6,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",794,0.794,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",726,0.726,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",717,0.717,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",594,0.594,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",784,0.784,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",587,0.587,0
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",746,0.746,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",812,0.812,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",1015,1.015,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",705,0.705,1
2,"H.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",992,0.992,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",740,0.74,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",648,0.648,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",835,0.835,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",810,0.81,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",726,0.726,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",812,0.812,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",826,0.826,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",570,0.57,0
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",883,0.883,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",712,0.712,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",819,0.819,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",748,0.748,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",626,0.626,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",751,0.751,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",654,0.654,0
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",924,0.924,0
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",623,0.623,0
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",828,0.828,0
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",940,0.94,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",629,0.629,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",793,0.793,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",584,0.584,0
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",673,0.673,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",727,0.727,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",504,0.504,0
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",685,0.685,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",455,0.455,0
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",732,0.732,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",670,0.67,0
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",823,0.823,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",712,0.712,1
2,"H.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",709,0.709,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",1024,1.024,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",1012,1.012,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",1050,1.05,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",977,0.977,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",940,0.94,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",955,0.955,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",784,0.784,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",532,0.532,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",796,0.796,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",900,0.9,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",759,0.759,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",797,0.797,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",753,0.753,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",1057,1.057,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",863,0.863,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",957,0.957,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",689,0.689,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",843,0.843,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",698,0.698,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",1057,1.057,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",815,0.815,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",646,0.646,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",656,0.656,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",712,0.712,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",630,0.63,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",510,0.51,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",688,0.688,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",822,0.822,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",732,0.732,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",787,0.787,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",926,0.926,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",610,0.61,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",516,0.516,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",778,0.778,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",679,0.679,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",822,0.822,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",859,0.859,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",495,0.495,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",786,0.786,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",956,0.956,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",794,0.794,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",879,0.879,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",691,0.691,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",764,0.764,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",566,0.566,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",797,0.797,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",737,0.737,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",709,0.709,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",861,0.861,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",929,0.929,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",768,0.768,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",874,0.874,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",876,0.876,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",899,0.899,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",680,0.68,0
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",776,0.776,1
2,"H.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",866,0.866,0
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",1045,1.045,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",855,0.855,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",1001,1.001,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",872,0.872,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",1057,1.057,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",1079,1.079,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",952,0.952,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",854,0.854,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",904,0.904,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",877,0.877,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","",0,0,0
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",940,0.94,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","m",764,0.764,0
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",689,0.689,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","m",620,0.62,0
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","",0,0,0
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",712,0.712,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","m",683,0.683,0
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",623,0.623,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",789,0.789,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",825,0.825,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",805,0.805,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",616,0.616,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",915,0.915,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",639,0.639,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",1068,1.068,1
2,"O.bmp","friend","Close","Self","Self","Self","Nonmatching","n",564,0.564,1
