Image,Name,Face,CorrAns,Match,Face_onset,CResponse_onset,IResponse_onset,Match.thisRepN,Match.thisTrialN,Match.thisN,Match.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,p1.started,p1.stopped,MatchInstructions.started,MatchInstructions.stopped,Name1.started,Name1.stopped,Face_Relevance.started,Face_Relevance.stopped,MismatchInstructions.started,MismatchInstructions.stopped,Rest_trainingInstruct.started,Rest_trainingInstruct.stopped,next8.keys,next8.rt,next8.started,next8.stopped,Ready.started,Ready.stopped,delay_one_picked,delay_two_picked,blank0.started,blank0.stopped,FixationCross1.started,FixationCross1.stopped,Name3.started,Name3.stopped,Face_Relevance3.started,Face_Relevance3.stopped,responseTime.started,responseTime.stopped,resp.keys,resp.corr,resp.started,resp.stopped,Accuracy.started,Accuracy.stopped,resp.rt,questions.started,questions.stopped,p2.started,p2.stopped,FixationCross3.started,FixationCross3.stopped,port_Face_onset.started,port_Face_onset.stopped,Name4.started,Name4.stopped,Face_Relevance4.started,Face_Relevance4.stopped,responseTime2.started,responseTime2.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,p3.started,p3.stopped,Finish.started,Finish.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,,,,,1,7,19,5,,,,,,,,,,,,,,,,,,,,,1.495,2.435,295.0246952001471,None,,,,,,,,,,,,,,,,,,,,295.59054840006866,296.102919400204,0.5064425601158291,1.0074850600212812,296.0863688001409,296.20302200014703,296.0863688001409,296.20302200014703,296.1863921000622,None,None,0,,296.1863921000622,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,1,8,20,10,,,,,,,,,,,,,,,,,,,,,1.779,2.098,297.7937031001784,None,,,,,,,,,,,,,,,,,,,,298.3319961000234,298.8381778001785,0.511731670005247,1.0125111700035632,298.821501100203,298.92177970008925,298.821501100203,298.92177970008925,298.92177970008925,None,None,0,,298.92177970008925,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,1,9,21,4,,,,,,,,,,,,,,,,,,,,,1.421,1.286,300.8102669999935,None,,,,,,,,,,,,,,,,,,,,301.3620335999876,301.8737137999851,0.5061640699859709,1.006700969999656,301.8570232000202,301.9737752000801,301.8570232000202,301.9737752000801,301.95723090018146,None,c,1,1.2122546001337469,301.95723090018146,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,0,0,0,0,,,,,1,10,22,2,,,,,,,,,,,,,,,,,,,,,1.71,1.906,303.2975260000676,None,,,,,,,,,,,,,,,,,,,,303.8529128001537,304.3590500000864,0.5101974599529058,1.010285260155797,304.34228079998866,304.4590493000578,304.34228079998866,304.4590493000578,304.44234429998323,None,m,1,1.0149912000633776,304.44234429998323,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,,,,,1,11,23,3,,,,,,,,,,,,,,,,,,,,,1.465,2.277,305.5827321000397,None,,,,,,,,,,,,,,,,,,,,306.1349626001902,306.6416504001245,0.5009950699750334,1.0012313697952777,306.6273298000451,306.72714870003983,306.6273298000451,306.72714870003983,306.72714870003983,None,m,1,1.1463707000948489,306.72714870003983,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,,,,,2,0,24,5,,,,,,,,,,,,,,,,,,,,,1.664,2.289,308.00240550003946,None,,,,,,,,,,,,,,,,,,,,308.55567290005274,309.0624077001121,0.5108541599474847,1.0110940600279719,309.04576340015046,309.1624629001599,309.04576340015046,309.1624629001599,309.14578960021026,None,m,1,1.4477554999757558,309.14578960021026,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,,,,,2,1,25,7,,,,,,,,,,,,,,,,,,,,,1.504,2.46,310.7202235001605,None,,,,,,,,,,,,,,,,,,,,311.2883542000782,311.79790880018845,0.5040743600111455,1.0043141599744558,311.781268700026,311.89799810014665,311.781268700026,311.89799810014665,311.8812597000506,None,c,0,1.3042639000341296,311.8812597000506,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,0,0,0,0,,,,,2,2,26,2,,,,,,,,,,,,,,,,,,,,,1.769,1.609,313.32225930015557,None,,,,,,,,,,,,,,,,,,,,313.878938900074,314.3830411999952,0.5100858600344509,1.0104780599940568,314.3661858001724,314.48281950014643,314.3661858001724,314.48281950014643,314.4664117000066,None,m,1,0.9271566001698375,314.4664117000066,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,2,3,27,11,,,,,,,,,,,,,,,,,,,,,1.42,2.032,315.5242138002068,None,,,,,,,,,,,,,,,,,,,,316.0652034000959,316.56771530001424,0.504933969816193,1.0055567699018866,316.55102960020304,316.66795000014827,316.55102960020304,316.66795000014827,316.6510473000817,None,m,0,1.1103697998914868,316.6510473000817,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,,,,,2,4,28,6,,,,,,,,,,,,,,,,,,,,,1.71,2.195,317.8920395001769,None,,,,,,,,,,,,,,,,,,,,318.45132860005833,318.952896800125,0.5028301600832492,1.0036562599707395,318.93625230016187,319.03647510008886,318.93625230016187,319.03647510008886,319.03647510008886,None,c,0,0.9649138001259416,319.03647510008886,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
