Image,Name,Face,CorrAns,Match,Face_onset,CResponse_onset,IResponse_onset,Match.thisRepN,Match.thisTrialN,Match.thisN,Match.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,p1.started,p1.stopped,MatchInstructions.started,MatchInstructions.stopped,Name1.started,Name1.stopped,Face_Relevance.started,Face_Relevance.stopped,MismatchInstructions.started,MismatchInstructions.stopped,Rest_trainingInstruct.started,Rest_trainingInstruct.stopped,next8.keys,next8.rt,next8.started,next8.stopped,Ready.started,Ready.stopped,delay_one_picked,delay_two_picked,blank0.started,blank0.stopped,FixationCross1.started,FixationCross1.stopped,Name3.started,Name3.stopped,Face_Relevance3.started,Face_Relevance3.stopped,responseTime.started,responseTime.stopped,resp.keys,resp.corr,resp.started,resp.stopped,Accuracy.started,Accuracy.stopped,resp.rt,questions.started,questions.stopped,p2.started,p2.stopped,FixationCross3.started,FixationCross3.stopped,port_Face_onset.started,port_Face_onset.stopped,Name4.started,Name4.stopped,Face_Relevance4.started,Face_Relevance4.stopped,responseTime2.started,responseTime2.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response.rt,p3.started,p3.stopped,Finish.started,Finish.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,1,0,1,0,,,,,0,8,8,3,,,,,,,,,,,,,,,,,,,,,1.789,1.593,529.0155907999724,None,,,,,,,,,,,,,,,,,,,,529.5762192999246,530.0766780999256,0.5016895401058719,1.002046040026471,530.0600915999385,530.1600307999179,530.0600915999385,530.1600307999179,530.1600307999179,None,c,0,530.1600307999179,None,0.6511663000565022,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,0,9,9,0,,,,,,,,,,,,,,,,,,,,,1.784,1.927,530.9349063999252,None,,,,,,,,,,,,,,,,,,,,531.4746171999723,531.9780286999885,0.5079063799930736,1.0082303798990324,531.9613949999912,532.0614303000038,531.9613949999912,532.0614303000038,532.0614303000038,None,c,1,532.0614303000038,None,0.5898111000424251,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,0,10,10,8,,,,,,,,,,,,,,,,,,,,,1.559,1.312,532.7863016999327,None,,,,,,,,,,,,,,,,,,,,533.3278790999902,533.8295691999374,0.5010628799209371,1.0019492799183354,533.8127536999527,533.9301021998981,533.8127536999527,533.9301021998981,533.9301021998981,None,c,1,533.9301021998981,None,0.8650203000288457,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,1,0,1,0,,,,,0,11,11,1,,,,,,,,,,,,,,,,,,,,,1.512,1.267,534.9207031999249,None,,,,,,,,,,,,,,,,,,,,535.4621107999701,535.9642493999563,0.5061946799978614,1.0065337799023837,535.9476209999993,536.0643677999033,535.9476209999993,536.0643677999033,536.0476256000111,None,m,1,536.0476256000111,None,0.7155207999749109,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,1,0,1,0,,,,,1,0,12,7,,,,,,,,,,,,,,,,,,,,,1.747,2.402,536.8879632999888,None,,,,,,,,,,,,,,,,,,,,537.4285429999,537.9323474999983,0.5050196800148115,1.005295480019413,537.9157216999447,538.0324145999039,537.9157216999447,538.0324145999039,538.0157200999092,None,m,1,538.0157200999092,None,0.6992686000885442,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,1,1,13,11,,,,,,,,,,,,,,,,,,,,,1.509,1.762,538.8392868000083,None,,,,,,,,,,,,,,,,,,,,539.3964028999908,539.900505199912,0.5083227399736643,1.0084493400063366,539.8839151998982,540.0004856999731,539.8839151998982,540.0004856999731,539.9837930999929,None,c,1,539.9837930999929,None,0.6354071999667212,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,1,0,1,0,,,,,1,2,14,1,,,,,,,,,,,,,,,,,,,,,1.575,2.096,540.7409892999567,None,,,,,,,,,,,,,,,,,,,,541.2804120999062,541.7851771999849,0.5093726799823344,1.0103348799748346,541.7684737999225,541.8851981000043,541.7684737999225,541.8851981000043,541.8684603999136,None,m,1,541.8684603999136,None,0.974666899885051,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,1,3,15,0,,,,,,,,,,,,,,,,,,,,,1.619,2.463,542.9750895999605,None,,,,,,,,,,,,,,,,,,,,543.5150815999368,544.0200296000112,0.5081422800431028,1.008408879977651,544.003444599919,544.1034393999726,544.003444599919,544.1034393999726,544.1034393999726,None,c,1,544.1034393999726,None,0.6917212000116706,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,1,0,1,0,,,,,1,4,16,3,,,,,,,,,,,,,,,,,,,,,1.56,1.874,544.9274543999927,None,,,,,,,,,,,,,,,,,,,,545.4811703999294,545.9881224998971,0.5136937400093302,1.0140018400270492,545.9714973999653,546.071534799994,545.9714973999653,546.071534799994,546.071534799994,None,m,1,546.071534799994,None,0.8523261999944225,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,1,5,17,9,,,,,,,,,,,,,,,,,,,,,1.438,1.743,547.0495093999198,None,,,,,,,,,,,,,,,,,,,,547.5833683999954,548.0896991000045,0.511988679994829,1.01228068000637,548.0730556999333,548.1730736999307,548.0730556999333,548.1730736999307,548.1730736999307,None,c,1,548.1730736999307,None,0.6059495999943465,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,1,0,1,0,,,,,1,6,18,5,,,,,,,,,,,,,,,,,,,,,1.727,1.469,548.9134522000095,None,,,,,,,,,,,,,,,,,,,,549.4547750999918,549.9577127000084,0.5050780798774213,1.0054320798953995,549.9410086999414,550.0577463000081,549.9410086999414,550.0577463000081,550.0410234999144,None,None,0,550.0410234999144,None,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,1,7,19,10,,,,,,,,,,,,,,,,,,,,,1.737,1.584,551.8799741999246,None,,,,,,,,,,,,,,,,,,,,552.4235248999903,552.9265278999228,0.5062301800353453,1.0066616799449548,552.909913499956,553.0267521999776,552.909913499956,553.0267521999776,553.0100316999014,None,c,1,553.0100316999014,None,0.47309670003596693,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,1,0,1,0,,,,,1,8,20,2,,,,,,,,,,,,,,,,,,,,,1.528,2.376,553.6171936999308,None,,,,,,,,,,,,,,,,,,,,554.1548460999038,554.6611206999514,0.5092628799611703,1.009515680023469,554.644473399967,554.7611540999496,554.644473399967,554.7611540999496,554.7444434999488,None,m,1,554.7444434999488,None,0.7067188000073656,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,1,9,21,4,,,,,,,,,,,,,,,,,,,,,1.491,2.063,555.5845332999015,None,,,,,,,,,,,,,,,,,,,,556.1254191999324,556.6291951999301,0.5068866800284013,1.0078597799874842,556.6125326999463,556.7292796999682,556.6125326999463,556.7292796999682,556.7125599998981,None,c,1,556.7125599998981,None,0.8827243999112397,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,1,0,1,0,,,,,1,10,22,6,,,,,,,,,,,,,,,,,,,,,1.799,1.777,557.7238923999248,None,,,,,,,,,,,,,,,,,,,,558.2627784999786,558.7640442999545,0.501446979935281,1.0017589799826965,558.7474072999321,558.8474146999652,558.7474072999321,558.8474146999652,558.8474146999652,None,m,1,558.8474146999652,None,0.8596821000101045,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,1,11,23,8,,,,,,,,,,,,,,,,,,,,,1.689,1.341,559.8380038999021,None,,,,,,,,,,,,,,,,,,,,560.3848625000101,560.8989775999216,0.5093995801871642,1.0096793801058084,560.8822913999902,560.9989960999228,560.8822913999902,560.9989960999228,560.982253999915,None,c,1,560.982253999915,None,0.7408116000005975,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,2,0,24,10,,,,,,,,,,,,,,,,,,,,,1.78,1.236,561.8552321000025,None,,,,,,,,,,,,,,,,,,,,562.4012900999514,562.9003950000042,0.5149889800231904,1.0154515800531954,562.9003950000042,563.0005798999919,562.9003950000042,563.0005798999919,563.0005798999919,None,c,1,563.0005798999919,None,0.6426327000372112,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,1,0,1,0,,,,,2,1,25,6,,,,,,,,,,,,,,,,,,,,,1.724,2.072,563.7751209998969,None,,,,,,,,,,,,,,,,,,,,564.3181284999009,564.8184178000083,0.5017146799946204,1.0020047799916938,564.8017937999684,564.9018163000001,564.8017937999684,564.9018163000001,564.9018163000001,None,m,1,564.9018163000001,None,0.693274199962616,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,1,0,1,0,,,,,2,2,26,1,,,,,,,,,,,,,,,,,,,,,1.501,1.52,565.7251800999511,None,,,,,,,,,,,,,,,,,,,,566.2730168999406,566.7865064999787,0.5083064800128341,1.0086240801028907,566.7698648999212,566.8865681999596,566.7698648999212,566.8865681999596,566.8698763999855,None,m,1,566.8698763999855,None,0.7572123999707401,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,1,0,1,0,,,,,2,3,27,7,,,,,,,,,,,,,,,,,,,,,1.407,2.205,567.759793199948,None,,,,,,,,,,,,,,,,,,,,568.2978605999378,568.8046536999755,0.5127537801163271,1.0130422801012173,568.7879860999528,568.9047050999943,568.7879860999528,568.9047050999943,568.8879723999416,None,m,1,568.8879723999416,None,0.7550557000795379,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,2,4,28,11,,,,,,,,,,,,,,,,,,,,,1.798,2.112,569.7785817999393,None,,,,,,,,,,,,,,,,,,,,570.3190917999018,570.8227527999552,0.5054914801148698,1.0058098800946027,570.8061358999694,570.9228319999529,570.8061358999694,570.9228319999529,570.9061430000002,None,c,1,570.9061430000002,None,0.6249647999648005,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,1,0,1,0,,,,,2,5,29,2,,,,,,,,,,,,,,,,,,,,,1.427,1.41,571.6629546999466,None,,,,,,,,,,,,,,,,,,,,572.20204559993,572.7074941999745,0.5104666800471023,1.0105990800075233,572.6909634999465,572.8077806999208,572.6909634999465,572.8077806999208,572.7910128999501,None,m,1,572.7910128999501,None,0.6120897999498993,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,2,6,30,0,,,,,,,,,,,,,,,,,,,,,1.653,1.723,573.5314441999653,None,,,,,,,,,,,,,,,,,,,,574.0716678999597,574.5754762999713,0.5087935801129788,1.0090982801048085,574.558847899898,574.658871499938,574.558847899898,574.658871499938,574.658871499938,None,c,1,574.658871499938,None,0.9041959999594837,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,2,7,31,8,,,,,,,,,,,,,,,,,,,,,1.76,2.295,575.6992304999148,None,,,,,,,,,,,,,,,,,,,,576.248471400002,576.7603956999956,0.5048291799612343,1.005355880013667,576.7437348999083,576.8604326999048,576.7437348999083,576.8604326999048,576.8437549999217,None,c,1,576.8437549999217,None,0.9592290000291541,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,2,8,32,4,,,,,,,,,,,,,,,,,,,,,1.504,1.635,577.9343613999663,None,,,,,,,,,,,,,,,,,,,,578.476068399963,578.9786743998993,0.506714679999277,1.0070007799658924,578.9620403998997,579.0787317999639,578.9620403998997,579.0787317999639,579.0620209999615,None,c,1,579.0620209999615,None,1.0290249000536278,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,1,0,1,0,,,,,2,9,33,5,,,,,,,,,,,,,,,,,,,,,1.461,1.301,580.2185823000036,None,,,,,,,,,,,,,,,,,,,,580.7603100999258,581.2636619999539,0.5061669801361859,1.00656388013158,581.247002899996,581.363796099904,581.247002899996,581.363796099904,581.347061599954,None,m,1,581.347061599954,None,0.7440486999694258,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,1,0,1,0,,,,,2,10,34,3,,,,,,,,,,,,,,,,,,,,,1.775,1.463,582.2200108999386,None,,,,,,,,,,,,,,,,,,,,582.7613180999178,583.2650911000092,0.5056742799934,1.0059708799235523,583.2484512999654,583.3484961999347,583.2484512999654,583.3484961999347,583.3484961999347,None,m,1,583.3484961999347,None,0.6946053999708965,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,2,11,35,9,,,,,,,,,,,,,,,,,,,,,1.774,1.557,584.1718656999292,None,,,,,,,,,,,,,,,,,,,,584.7102498000022,585.2166534999851,0.5124124800786376,1.0127395800082013,585.1999377999455,585.2999877999537,585.1999377999455,585.2999877999537,585.2999877999537,None,c,1,585.2999877999537,None,0.647160799941048,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,3,0,36,10,,,,,,,,,,,,,,,,,,,,,1.69,2.412,586.0729649999412,None,,,,,,,,,,,,,,,,,,,,586.6137868999504,587.1178652999224,0.5063457799842581,1.006637979997322,587.1012278998969,587.2179475999437,587.1012278998969,587.2179475999437,587.2012323999079,None,m,0,587.2012323999079,None,0.7938461999874562,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,1,0,1,0,,,,,3,1,37,2,,,,,,,,,,,,,,,,,,,,,1.608,2.03,588.1250675999327,None,,,,,,,,,,,,,,,,,,,,588.6672592000104,589.1694558999734,0.5061101800529286,1.006376379984431,589.1528208999662,589.2694974999176,589.1528208999662,589.2694974999176,589.2528276999947,None,m,1,589.2528276999947,None,0.9182965999934822,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,3,2,38,0,,,,,,,,,,,,,,,,,,,,,1.503,1.486,590.2925387999276,None,,,,,,,,,,,,,,,,,,,,590.8312996999593,591.3375976999523,0.5131255800370127,1.0140573801472783,591.3209409998963,591.4209533999674,591.3209409998963,591.4209533999674,591.4209533999674,None,c,1,591.4209533999674,None,0.6220958000048995,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,1,0,1,0,,,,,3,3,39,7,,,,,,,,,,,,,,,,,,,,,1.548,2.422,592.1791808999842,None,,,,,,,,,,,,,,,,,,,,592.7259303999599,593.2390222999966,0.5080288799945265,1.0082043799338862,593.2224072999088,593.3390921999235,593.2224072999088,593.3390921999235,593.3223539999453,None,m,1,593.3223539999453,None,0.8968891999684274,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,3,4,40,4,,,,,,,,,,,,,,,,,,,,,1.691,1.436,594.3513009999879,None,,,,,,,,,,,,,,,,,,,,594.8894774999935,595.39059179998,0.5018453800585121,1.0023096799850464,595.3738647999708,595.4907546999166,595.3738647999708,595.4907546999166,595.4740498999599,None,c,1,595.4740498999599,None,0.6170285999542102,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,1,0,1,0,,,,,3,5,41,5,,,,,,,,,,,,,,,,,,,,,1.685,1.342,596.2153470999328,None,,,,,,,,,,,,,,,,,,,,596.7566813000012,597.258549699909,0.5053163799457252,1.0055868800263852,597.2419142998988,597.3586220999714,597.2419142998988,597.3586220999714,597.3418929999461,None,m,1,597.3418929999461,None,0.8290655000600964,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,3,6,42,11,,,,,,,,,,,,,,,,,,,,,1.612,2.055,598.2983494999353,None,,,,,,,,,,,,,,,,,,,,598.8355799999554,599.3435051999986,0.5142974799964577,1.0145830799592659,599.326850399957,599.4435950999614,599.326850399957,599.4435950999614,599.4270305999089,None,c,1,599.4270305999089,None,0.6479326999979094,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,1,0,1,0,,,,,3,7,43,6,,,,,,,,,,,,,,,,,,,,,1.521,1.428,600.2004334999947,None,,,,,,,,,,,,,,,,,,,,600.7418494999874,601.2447746999096,0.5067920800065622,1.0070401799166575,601.2281658999855,601.3281523999758,601.2281658999855,601.3281523999758,601.3281523999758,None,m,1,601.3281523999758,None,0.5548205999657512,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,1,0,1,0,,,,,3,8,44,1,,,,,,,,,,,,,,,,,,,,,1.783,1.301,602.0180664999643,None,,,,,,,,,,,,,,,,,,,,602.5557663999498,603.0627579999855,0.5112999799894169,1.011589579982683,603.0461114000063,603.1628149999306,603.0461114000063,603.1628149999306,603.1461050999351,None,m,1,603.1461050999351,None,1.3612660000799224,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,3,9,45,9,,,,,,,,,,,,,,,,,,,,,1.513,2.417,604.6405187000055,None,,,,,,,,,,,,,,,,,,,,605.1778367999941,605.6812877999619,0.5072615799726918,1.0074821800226346,605.6646647999296,605.7646865999559,605.6646647999296,605.7646865999559,605.7646865999559,None,c,1,605.7646865999559,None,0.6623856999212876,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,1,0,1,0,,,,,3,10,46,3,,,,,,,,,,,,,,,,,,,,,1.655,2.347,606.5551389999455,None,,,,,,,,,,,,,,,,,,,,607.1078149999958,607.6159469999839,0.5006614800076932,1.0009490799857304,607.599329299992,607.6993317999877,607.599329299992,607.6993317999877,607.6993317999877,None,m,1,607.6993317999877,None,0.9358859999338165,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,3,11,47,8,,,,,,,,,,,,,,,,,,,,,1.427,2.384,608.7747026999714,None,,,,,,,,,,,,,,,,,,,,609.3176074000075,609.817566899932,0.5154803800396621,1.015786480042152,609.817566899932,609.9176142999204,609.817566899932,609.9176142999204,609.9176142999204,None,c,1,609.9176142999204,None,0.6053399000084028,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,1,0,1,0,,,,,4,0,48,6,,,,,,,,,,,,,,,,,,,,,1.691,2.153,610.65701049997,None,,,,,,,,,,,,,,,,,,,,611.1986412999686,611.7022630999563,0.5071319800335914,1.0074003799818456,611.6856179999886,611.7856435999274,611.6856179999886,611.7856435999274,611.7856435999274,None,m,1,611.7856435999274,None,0.5294154000002891,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,4,1,49,0,,,,,,,,,,,,,,,,,,,,,1.627,2.365,612.4423078999389,None,,,,,,,,,,,,,,,,,,,,612.9796703999164,613.4868933999678,0.5143658800516278,1.0146961800055578,613.4702218999155,613.5702430999372,613.4702218999155,613.5702430999372,613.5702430999372,None,c,1,613.5702430999372,None,0.5687652999768034,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,1,0,1,0,,,,,4,2,50,3,,,,,,,,,,,,,,,,,,,,,1.466,1.836,614.2780564998975,None,,,,,,,,,,,,,,,,,,,,614.8152570999227,615.3215417999309,0.5115057800430804,1.0117808800423518,615.3049123999663,615.4049138999544,615.3049123999663,615.4049138999544,615.4049138999544,None,m,1,615.4049138999544,None,0.7020963999675587,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,1,0,1,0,,,,,4,3,51,1,,,,,,,,,,,,,,,,,,,,,1.414,1.731,616.2289268999593,None,,,,,,,,,,,,,,,,,,,,616.7690964000067,617.272931399988,0.5075746800284833,1.0080730800982565,617.2562856998993,617.3729820000008,617.2562856998993,617.3729820000008,617.3562984999735,None,m,1,617.3562984999735,None,0.8788292000535876,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,4,4,52,8,,,,,,,,,,,,,,,,,,,,,1.705,1.951,618.3641146000009,None,,,,,,,,,,,,,,,,,,,,618.9053166999947,619.4078297999222,0.5039586799684912,1.0042427799198776,619.3911701999605,619.5078982999548,619.3911701999605,619.5078982999548,619.4911832999205,None,c,1,619.4911832999205,None,0.7438515000976622,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,1,0,1,0,,,,,4,5,53,2,,,,,,,,,,,,,,,,,,,,,1.606,2.453,620.3651575999102,None,,,,,,,,,,,,,,,,,,,,620.9126153999241,621.4259673999622,0.510439179954119,1.0109067800221965,621.4092960999114,621.526824099943,621.4092960999114,621.526824099943,621.5093105999986,None,m,1,621.5093105999986,None,0.7577808999922127,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,1,0,1,0,,,,,4,6,54,5,,,,,,,,,,,,,,,,,,,,,1.779,1.658,622.400294699939,None,,,,,,,,,,,,,,,,,,,,622.9378422999289,623.4441195999971,0.5115334800211713,1.0118155799573287,623.4274452999234,623.5441124999197,623.4274452999234,623.5441124999197,623.5274695999688,None,m,1,623.5274695999688,None,0.7875680000288412,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,4,7,55,10,,,,,,,,,,,,,,,,,,,,,1.748,1.779,624.451064099907,None,,,,,,,,,,,,,,,,,,,,624.9905610999558,625.4955443999497,0.5068596800556406,1.0071523800725117,625.4789435999701,625.5956136999885,625.4789435999701,625.5956136999885,625.5789300999604,None,c,1,625.5789300999604,None,0.7040761000243947,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,4,8,56,11,,,,,,,,,,,,,,,,,,,,,1.606,2.371,626.4191617999459,None,,,,,,,,,,,,,,,,,,,,626.9753383999923,627.4804880999727,0.5104046399937943,1.0106944399885833,627.4638187999371,627.580538899987,627.4638187999371,627.580538899987,627.5638669999316,None,c,1,627.5638669999316,None,0.6392819000175223,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,4,9,57,4,,,,,,,,,,,,,,,,,,,,,1.487,1.726,628.3386272999924,None,,,,,,,,,,,,,,,,,,,,628.9360826999182,629.448623699951,0.5079080600989982,1.0082077600527555,629.4317756999517,629.5484635999892,629.4317756999517,629.5484635999892,629.5317735999124,None,c,1,629.5317735999124,None,0.591465099947527,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,1,0,1,0,,,,,4,10,58,7,,,,,,,,,,,,,,,,,,,,,1.719,1.66,630.2571982999798,None,,,,,,,,,,,,,,,,,,,,630.7943356999895,631.2997853999259,0.5084803800564259,1.009528880007565,631.2831150999991,631.3998133999994,631.2831150999991,631.3998133999994,631.3831069999142,None,m,1,631.3831069999142,None,0.6919943001121283,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,4,11,59,9,,,,,,,,,,,,,,,,,,,,,1.742,2.103,632.208110999898,None,,,,,,,,,,,,,,,,,,,,632.7480120999971,633.2511136999819,0.505534979980439,1.0060152800288051,633.2345287000062,633.3345597999869,633.2345287000062,633.3345597999869,633.3345597999869,None,c,1,633.3345597999869,None,0.5324600999010727,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,5,0,60,0,,,,,,,,,,,,,,,,,,,,,1.445,2.246,633.9926693999441,None,,,,,,,,,,,,,,,,,,,,634.5450952999527,635.0524642999517,0.5124496400821954,1.0127275401027873,635.0358430999331,635.1358408000087,635.0358430999331,635.1358408000087,635.1358408000087,None,None,0,635.1358408000087,None,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
