subject,trialnum,shapeassociation,matchingcondition,response,correct,latency
995543681,229,friend,matching,47,1,979
995543681,231,self,matching,47,1,339
995543681,233,self,matching,47,1,416
995543681,235,friend,mismatching,48,1,714
995543681,237,friend,mismatching,48,1,550
995543681,239,self,matching,47,1,394
995543684,1,self,matching,48,1,329
995543684,3,friend,mismatching,48,0,328
995543684,5,self,matching,48,1,423
995543684,7,friend,mismatching,48,0,355
995543684,9,friend,matching,47,0,493
995543684,11,friend,mismatching,47,1,676
995543684,13,self,mismatching,47,1,924
995543684,15,self,matching,48,1,233
995543684,17,friend,mismatching,47,1,551
995543684,19,self,mismatching,47,1,844
995543684,21,friend,matching,48,1,613
995543684,23,self,mismatching,47,1,554
995543684,25,friend,matching,48,1,884
995543684,27,self,matching,48,1,452
995543684,29,friend,matching,48,1,971
995543684,31,friend,mismatching,48,0,727
995543684,33,self,matching,48,1,534
995543684,35,friend,mismatching,47,1,681
995543684,37,friend,mismatching,47,1,500
995543684,39,self,matching,48,1,633
995543684,41,friend,matching,48,1,597
995543684,43,self,matching,48,1,520
995543684,45,self,mismatching,47,1,502
995543684,47,self,matching,48,1,917
995543684,49,self,mismatching,47,1,695
995543684,51,self,mismatching,47,1,461
995543684,53,friend,mismatching,47,1,675
995543684,55,self,matching,48,1,638
995543684,57,self,mismatching,47,1,651
995543684,59,friend,mismatching,47,1,901
995543684,61,friend,mismatching,47,1,799
995543684,63,self,mismatching,47,1,568
995543684,65,friend,matching,48,1,479
995543684,67,friend,mismatching,47,1,515
995543684,69,friend,matching,48,1,528
995543684,71,friend,matching,48,1,412
995543684,73,friend,mismatching,47,1,483
995543684,75,friend,matching,48,1,558
995543684,77,self,mismatching,47,1,391
995543684,79,self,mismatching,47,1,500
995543684,81,self,matching,48,1,450
995543684,83,self,mismatching,47,1,405
995543684,85,self,matching,48,1,724
995543684,87,self,matching,48,1,387
995543684,89,self,matching,48,1,295
995543684,91,self,mismatching,47,1,448
995543684,93,self,matching,48,1,489
995543684,95,friend,mismatching,47,1,509
995543684,97,friend,mismatching,47,1,470
995543684,99,friend,matching,48,1,556
995543684,101,friend,matching,48,1,413
995543684,103,self,matching,47,0,400
995543684,105,friend,matching,48,1,342
995543684,107,self,mismatching,47,1,1225
995543684,109,friend,matching,48,1,645
995543684,111,friend,matching,48,1,742
995543684,113,self,matching,48,1,673
995543684,115,self,matching,48,1,709
995543684,117,self,mismatching,47,1,494
995543684,119,friend,mismatching,48,0,483
995543684,121,self,mismatching,48,0,552
995543684,123,self,mismatching,47,1,491
995543684,125,friend,mismatching,47,1,611
995543684,127,self,matching,48,1,290
995543684,129,friend,mismatching,47,1,389
995543684,131,self,mismatching,48,0,356
995543684,133,friend,mismatching,48,0,510
995543684,135,self,mismatching,47,1,706
995543684,137,self,mismatching,47,1,417
995543684,139,self,matching,48,1,305
995543684,141,self,mismatching,47,1,516
995543684,143,self,matching,48,1,531
995543684,145,friend,matching,48,1,597
995543684,147,self,mismatching,47,1,495
995543684,149,friend,mismatching,47,1,760
995543684,151,friend,mismatching,47,1,499
995543684,153,friend,mismatching,47,1,434
995543684,155,self,mismatching,48,0,447
995543684,157,friend,matching,47,0,801
995543684,159,self,mismatching,47,1,614
995543684,161,self,mismatching,47,1,936
995543684,163,self,matching,48,1,449
995543684,165,friend,matching,47,0,567
995543684,167,friend,matching,48,1,477
995543684,169,self,matching,48,1,782
995543684,171,friend,mismatching,47,1,559
995543684,173,friend,mismatching,47,1,536
995543684,175,self,matching,47,0,500
995543684,177,friend,mismatching,47,1,1142
995543684,179,friend,matching,48,1,968
995543684,181,self,matching,48,1,591
995543684,183,self,matching,48,1,641
995543684,185,self,matching,48,1,566
995543684,187,friend,matching,47,0,581
995543684,189,friend,matching,48,1,814
995543684,191,self,matching,48,1,501
995543684,193,friend,mismatching,47,1,1021
995543684,195,self,mismatching,47,1,771
995543684,197,self,mismatching,47,1,608
995543684,199,self,matching,48,1,520
995543684,201,friend,matching,48,1,767
995543684,203,self,mismatching,47,1,623
995543684,205,friend,matching,48,1,811
995543684,207,friend,matching,48,1,475
995543684,209,friend,matching,48,1,248
995543684,211,friend,mismatching,47,1,907
995543684,213,self,mismatching,47,1,666
995543684,215,friend,matching,48,1,433
995543684,217,self,matching,48,1,652
995543684,219,friend,mismatching,47,1,722
995543684,221,friend,matching,48,1,655
995543684,223,self,matching,48,1,767
995543684,225,friend,matching,47,0,830
995543684,227,self,mismatching,47,1,629
995543684,229,friend,mismatching,48,0,397
995543684,231,self,mismatching,47,1,726
995543684,233,friend,matching,48,1,485
995543684,235,friend,matching,48,1,428
995543684,237,friend,mismatching,47,1,1186
995543684,239,friend,mismatching,47,1,886
995543687,1,self,mismatching,48,1,962
995543687,3,self,matching,47,1,597
995543687,5,friend,matching,47,1,1115
995543687,7,self,matching,47,1,710
995543687,9,friend,mismatching,48,1,811
995543687,11,self,mismatching,48,1,953
995543687,13,friend,matching,47,1,681
995543687,15,self,matching,47,1,618
995543687,17,self,mismatching,48,1,598
995543687,19,friend,mismatching,48,1,915
995543687,21,friend,mismatching,48,1,793
995543687,23,self,mismatching,48,1,777
995543687,25,friend,matching,47,1,681
995543687,27,friend,matching,48,0,804
995543687,29,friend,matching,47,1,727
995543687,31,friend,matching,47,1,531
995543687,33,friend,mismatching,48,1,588
995543687,35,self,matching,47,1,500
995543687,37,self,mismatching,48,1,560
995543687,39,self,mismatching,48,1,800
995543687,41,friend,matching,47,1,663
995543687,43,friend,mismatching,48,1,1016
995543687,45,self,matching,47,1,507
995543687,47,self,mismatching,48,1,735
995543687,49,self,matching,48,0,614
995543687,51,friend,matching,47,1,516
995543687,53,self,matching,47,1,407
995543687,55,self,mismatching,48,1,551
995543687,57,self,matching,47,1,444
995543687,59,friend,matching,47,1,657
995543687,61,friend,matching,47,1,510
995543687,63,friend,mismatching,47,0,792
995543687,65,friend,matching,47,1,726
995543687,67,friend,mismatching,48,1,506
995543687,69,self,matching,47,1,504
995543687,71,friend,mismatching,48,1,684
995543687,73,self,matching,47,1,821
995543687,75,friend,mismatching,48,1,517
995543687,77,self,mismatching,47,0,509
995543687,79,friend,mismatching,48,1,638
995543687,83,self,matching,47,1,1566
995543687,85,self,mismatching,48,1,570
995543687,89,self,matching,47,1,755
995543687,91,self,mismatching,48,1,584
995543687,93,self,matching,47,1,618
995543687,95,self,mismatching,48,1,615
995543687,97,self,matching,47,1,675
995543687,99,self,matching,47,1,883
995543687,101,friend,mismatching,47,0,485
995543687,103,self,mismatching,48,1,770
995543687,105,friend,mismatching,48,1,869
995543687,107,self,matching,47,1,645
995543687,109,self,matching,47,1,571
995543687,111,self,matching,47,1,579
995543687,113,friend,mismatching,48,1,835
995543687,115,self,mismatching,47,0,445
995543687,117,friend,mismatching,47,0,666
995543687,119,friend,matching,48,0,794
995543687,121,self,matching,47,1,618
995543687,123,friend,mismatching,48,1,583
995543687,125,self,mismatching,48,1,626
995543687,127,friend,mismatching,48,1,1008
995543687,129,friend,matching,47,1,582
995543687,131,friend,matching,47,1,780
995543687,133,self,mismatching,48,1,621
995543687,135,friend,mismatching,48,1,607
995543687,137,friend,mismatching,48,1,681
995543687,139,self,mismatching,48,1,700
995543687,141,self,mismatching,47,0,635
995543687,143,friend,matching,47,1,790
995543687,145,self,mismatching,48,1,550
995543687,149,self,matching,47,1,790
995543687,151,self,mismatching,48,1,601
995543687,153,self,mismatching,48,1,1036
995543687,159,friend,matching,48,0,551
995543687,161,friend,mismatching,48,1,700
995543687,163,friend,matching,47,1,544
995543687,165,friend,matching,48,0,591
995543687,169,friend,mismatching,48,1,728
995543687,171,self,matching,47,1,499
995543687,173,self,mismatching,48,1,727
995543687,175,self,mismatching,48,1,785
995543687,177,friend,mismatching,48,1,860
995543687,179,self,mismatching,48,1,667
995543687,181,friend,matching,47,1,528
995543687,183,self,matching,47,1,547
995543687,185,self,matching,47,1,499
995543687,187,self,matching,47,1,353
995543687,189,friend,mismatching,48,1,524
995543687,191,friend,mismatching,48,1,480
995543687,193,self,matching,48,0,563
995543687,195,self,matching,47,1,382
995543687,197,self,mismatching,47,0,400
995543687,213,friend,matching,48,0,428
995543687,215,self,mismatching,48,1,754
995543687,217,friend,mismatching,48,1,639
995543687,219,self,mismatching,48,1,763
995543687,221,friend,matching,48,0,377
995543687,223,self,matching,47,1,465
995543687,225,friend,matching,47,1,576
995543687,227,friend,matching,47,1,459
995543687,229,friend,matching,47,1,628
995543687,231,friend,mismatching,48,1,492
995543687,233,friend,mismatching,47,0,635
995543687,235,self,matching,47,1,433
995543687,237,friend,matching,47,1,545
995543687,239,friend,mismatching,48,1,486
995543688,1,friend,mismatching,47,1,1063
995543688,3,friend,mismatching,47,1,821
995543688,5,friend,mismatching,47,1,694
995543688,7,friend,matching,48,1,961
995543688,9,self,mismatching,47,1,655
995543688,11,self,mismatching,47,1,898
995543688,13,friend,matching,47,0,787
995543688,15,self,mismatching,48,0,1298
995543688,17,friend,matching,48,1,1072
995543688,19,self,matching,48,1,798
995543688,21,self,matching,48,1,546
995543688,23,self,matching,48,1,401
995543688,25,friend,mismatching,47,1,555
995543688,27,friend,mismatching,47,1,635
995543688,29,friend,matching,48,1,744
995543688,31,friend,mismatching,47,1,676
995543688,33,self,mismatching,47,1,824
995543688,35,self,matching,48,1,683
995543688,37,friend,mismatching,47,1,693
995543688,39,self,matching,48,1,652
995543688,41,self,matching,48,1,568
995543688,43,self,mismatching,48,0,436
995543688,45,self,mismatching,47,1,759
995543688,47,self,mismatching,47,1,859
995543688,49,friend,matching,48,1,956
995543688,51,friend,matching,48,1,539
995543688,53,friend,matching,48,1,492
995543688,55,friend,matching,48,1,361
995543688,57,self,mismatching,47,1,427
995543688,59,self,matching,48,1,533
995543688,61,friend,matching,47,0,586
995543688,63,self,mismatching,47,1,750
995543688,65,friend,matching,48,1,515
995543688,67,friend,mismatching,48,0,736
995543688,69,friend,matching,48,1,633
995543688,71,self,matching,48,1,476
995543688,73,friend,mismatching,48,0,653
995543688,75,friend,matching,48,1,641
995543688,77,friend,matching,48,1,920
995543688,79,self,mismatching,47,1,630
995543688,81,friend,matching,48,1,598
995543688,83,friend,mismatching,47,1,991
995543688,85,self,mismatching,47,1,871
995543688,87,self,mismatching,47,1,715
995543688,89,self,mismatching,47,1,553
995543688,91,self,matching,48,1,589
995543688,93,self,mismatching,47,1,692
995543688,95,self,matching,48,1,625
995543688,97,self,mismatching,47,1,736
995543688,99,self,mismatching,47,1,518
995543688,101,self,matching,48,1,572
995543688,103,friend,mismatching,47,1,649
995543688,105,friend,matching,47,0,1191
995543688,107,friend,matching,48,1,697
995543688,109,self,mismatching,47,1,602
995543688,111,friend,mismatching,47,1,858
995543688,113,self,mismatching,48,0,553
995543688,115,self,matching,48,1,402
995543688,117,friend,matching,48,1,798
995543688,119,self,matching,48,1,847
995543688,121,friend,mismatching,47,1,694
995543688,123,friend,mismatching,47,1,634
995543688,125,self,matching,48,1,698
995543688,127,friend,mismatching,47,1,659
995543688,129,friend,mismatching,47,1,810
995543688,131,self,matching,48,1,647
995543688,133,friend,matching,48,1,778
995543688,135,friend,matching,48,1,480
995543688,137,self,matching,47,0,517
995543688,139,friend,matching,48,1,634
995543688,141,self,matching,47,0,538
995543688,143,self,mismatching,47,1,871
995543688,145,self,mismatching,47,1,547
995543688,147,self,matching,48,1,507
995543688,149,self,matching,48,1,553
995543688,151,friend,matching,48,1,505
995543688,153,friend,mismatching,48,0,392
995543688,155,friend,matching,48,1,533
995543688,157,friend,mismatching,48,0,601
995543688,159,friend,matching,48,1,523
995543688,161,self,matching,48,1,613
995543688,163,friend,matching,48,1,582
995543688,165,friend,mismatching,47,1,669
995543688,167,friend,mismatching,47,1,697
995543688,169,self,mismatching,47,1,638
995543688,171,friend,mismatching,47,1,623
995543688,173,friend,matching,48,1,941
995543688,175,self,matching,48,1,402
995543688,177,friend,matching,48,1,334
995543688,179,friend,matching,48,1,321
995543688,181,friend,mismatching,48,0,431
995543688,183,friend,mismatching,47,1,708
995543688,185,self,mismatching,47,1,795
995543688,187,self,mismatching,47,1,862
995543688,189,self,matching,48,1,1024
995543688,191,friend,mismatching,48,0,543
995543688,193,self,matching,48,1,476
995543688,195,self,matching,48,1,602
995543688,197,friend,matching,48,1,884
995543688,199,self,mismatching,47,1,621
995543688,201,self,mismatching,47,1,419
995543688,203,friend,mismatching,48,0,527
995543688,205,friend,matching,47,0,770
995543688,207,friend,mismatching,47,1,662
995543688,209,self,matching,48,1,606
995543688,211,self,mismatching,47,1,959
995543688,213,self,matching,48,1,627
995543688,215,friend,mismatching,47,1,775
995543688,217,friend,matching,48,1,566
995543688,219,friend,mismatching,47,1,724
995543688,221,friend,mismatching,48,0,592
995543688,223,self,mismatching,47,1,661
995543688,225,self,matching,48,1,541
995543688,227,self,matching,48,1,750
995543688,229,friend,mismatching,47,1,706
995543688,231,self,matching,48,1,540
995543688,233,self,mismatching,47,1,850
995543688,235,self,matching,48,1,637
995543688,237,self,mismatching,47,1,471
995543688,239,self,mismatching,47,1,777
995543689,1,self,mismatching,48,1,978
995543689,3,self,mismatching,48,1,1099
995543689,7,friend,matching,47,1,605
995543689,9,self,mismatching,47,0,985
995543689,11,self,matching,47,1,418
995543689,13,friend,mismatching,48,1,746
995543689,15,friend,mismatching,48,1,1483
995543689,19,self,matching,47,1,1049
995543689,21,self,mismatching,48,1,735
995543689,23,friend,mismatching,47,0,455
995543689,25,friend,matching,47,1,1189
995543689,27,self,matching,47,1,683
995543689,29,friend,mismatching,47,0,590
995543689,31,friend,mismatching,48,1,613
995543689,33,self,mismatching,48,1,712
995543689,35,friend,matching,47,1,957
995543689,37,friend,mismatching,48,1,827
995543689,39,friend,matching,48,0,1009
995543689,41,friend,matching,48,0,492
995543689,43,friend,matching,47,1,441
995543689,45,self,mismatching,48,1,573
995543689,47,self,matching,47,1,339
995543689,49,friend,matching,47,1,750
995543689,51,friend,matching,47,1,611
995543689,53,self,mismatching,48,1,698
995543689,55,self,matching,47,1,283
995543689,57,friend,mismatching,47,0,549
995543689,59,self,mismatching,47,0,435
995543689,61,self,matching,47,1,563
995543689,63,self,mismatching,48,1,595
995543689,65,self,mismatching,48,1,587
995543689,67,self,matching,47,1,649
995543689,69,self,matching,48,0,913
995543689,71,self,mismatching,47,0,312
995543689,73,friend,mismatching,48,1,1032
995543689,75,self,mismatching,48,1,942
995543689,77,self,mismatching,48,1,997
995543689,79,self,matching,48,0,1047
995543689,81,friend,matching,47,1,850
995543689,83,friend,mismatching,48,1,586
995543689,85,friend,mismatching,48,1,1236
995543689,87,friend,matching,47,1,662
995543689,89,friend,matching,47,1,554
995543689,91,self,mismatching,48,1,683
995543689,93,self,mismatching,47,0,730
995543689,95,self,matching,47,1,445
995543689,97,self,mismatching,48,1,614
995543689,99,friend,mismatching,48,1,819
995543689,101,self,matching,47,1,701
995543689,103,self,matching,47,1,739
995543689,105,friend,matching,48,0,613
995543689,107,self,matching,47,1,470
995543689,109,friend,mismatching,48,1,711
995543689,111,self,matching,48,0,807
995543689,113,self,matching,47,1,865
995543689,115,friend,mismatching,48,1,1024
995543689,117,self,matching,48,0,1132
995543689,119,self,mismatching,48,1,760
995543689,121,self,matching,47,1,568
995543689,123,self,mismatching,48,1,1004
995543689,125,friend,mismatching,47,0,608
995543689,127,self,matching,47,1,699
995543689,129,friend,mismatching,48,1,594
995543689,131,self,mismatching,47,0,735
995543689,133,friend,mismatching,47,0,474
995543689,135,self,matching,47,1,419
995543689,137,self,mismatching,48,1,484
995543689,139,self,matching,47,1,422
995543689,141,self,mismatching,48,1,601
995543689,143,friend,matching,48,0,997
995543689,145,self,mismatching,47,0,600
995543689,147,self,mismatching,48,1,800
995543689,149,friend,mismatching,47,0,825
995543689,151,friend,matching,47,1,696
995543689,155,friend,mismatching,48,1,1057
995543689,157,friend,mismatching,48,1,1022
995543689,159,friend,matching,48,0,510
995543689,161,self,mismatching,47,0,571
995543689,163,self,matching,47,1,232
995543689,165,self,mismatching,48,1,1002
995543689,167,self,matching,47,1,379
995543689,169,friend,matching,47,1,702
995543689,171,friend,matching,47,1,659
995543689,173,friend,matching,47,1,611
995543689,175,friend,mismatching,47,0,269
995543689,177,self,matching,47,1,281
995543689,179,friend,mismatching,48,1,758
995543689,181,self,mismatching,48,1,557
995543689,183,friend,mismatching,47,0,376
995543689,185,friend,mismatching,48,1,736
995543689,189,friend,matching,47,1,762
995543689,191,friend,matching,47,1,434
995543689,193,friend,matching,47,1,441
995543689,195,friend,matching,47,1,258
995543689,197,friend,matching,47,1,276
995543689,199,friend,matching,47,1,292
995543689,201,self,mismatching,48,1,550
995543689,203,friend,mismatching,48,1,1042
995543689,205,friend,mismatching,48,1,697
995543689,207,self,mismatching,47,0,547
995543689,209,self,matching,47,1,798
995543689,211,friend,matching,47,1,1003
995543689,213,friend,mismatching,48,1,550
995543689,215,self,mismatching,48,1,925
995543689,217,friend,matching,48,0,553
995543689,219,self,matching,47,1,384
995543689,221,friend,mismatching,48,1,556
995543689,223,self,matching,47,1,598
995543689,225,self,matching,47,1,526
995543689,227,self,matching,47,1,546
995543689,229,friend,mismatching,48,1,552
995543689,231,self,mismatching,48,1,729
995543689,233,friend,matching,47,1,562
995543689,235,friend,mismatching,48,1,1498
995543689,237,friend,mismatching,48,1,795
995543689,239,self,matching,47,1,458
995543692,1,friend,matching,47,0,489
995543692,3,self,mismatching,47,1,817
995543692,5,self,matching,48,1,508
995543692,7,self,mismatching,48,0,426
995543692,9,friend,mismatching,47,1,750
995543692,11,self,mismatching,47,1,769
995543692,13,friend,matching,48,1,995
995543692,15,self,mismatching,47,1,699
995543692,17,self,mismatching,47,1,573
995543692,19,self,mismatching,47,1,526
995543692,21,friend,matching,48,1,978
995543692,23,self,matching,48,1,640
995543692,25,friend,matching,48,1,858
995543692,27,friend,matching,48,1,1224
995543692,29,self,mismatching,47,1,518
995543692,31,self,mismatching,47,1,614
995543692,33,friend,matching,48,1,653
995543692,35,friend,mismatching,47,1,561
995543692,37,friend,matching,48,1,952
995543692,39,friend,matching,48,1,672
995543692,41,friend,mismatching,47,1,493
995543692,43,self,matching,48,1,436
995543692,45,self,mismatching,47,1,513
995543692,47,friend,matching,48,1,874
995543692,49,friend,matching,48,1,600
995543692,51,friend,mismatching,47,1,747
995543692,53,friend,mismatching,47,1,748
995543692,55,friend,matching,47,0,406
995543692,57,friend,matching,47,0,680
995543692,59,self,matching,48,1,643
995543692,61,friend,mismatching,47,1,983
995543692,63,friend,matching,48,1,699
995543692,65,self,mismatching,47,1,1100
995543692,67,self,matching,48,1,472
995543692,69,friend,matching,47,0,1555
995543692,71,self,mismatching,47,1,712
995543692,73,self,matching,48,1,492
995543692,75,self,mismatching,47,1,535
995543692,77,self,mismatching,47,1,715
995543692,79,friend,matching,48,1,463
995543692,81,friend,mismatching,47,1,690
995543692,83,self,mismatching,47,1,938
995543692,85,friend,mismatching,47,1,767
995543692,87,friend,mismatching,47,1,449
995543692,89,self,mismatching,47,1,737
995543692,91,friend,matching,48,1,934
995543692,93,self,matching,48,1,384
995543692,95,self,mismatching,47,1,448
995543692,97,self,matching,48,1,482
995543692,99,friend,mismatching,47,1,500
995543692,101,self,mismatching,47,1,614
995543692,103,friend,mismatching,48,0,546
995543692,105,self,matching,48,1,886
995543692,107,self,matching,48,1,717
995543692,109,self,matching,48,1,469
995543692,111,friend,mismatching,48,0,440
995543692,113,friend,mismatching,47,1,569
995543692,115,friend,mismatching,47,1,390
995543692,117,friend,matching,48,1,761
995543692,119,self,matching,48,1,833
995543692,121,friend,mismatching,47,1,615
995543692,123,self,matching,48,1,695
995543692,125,friend,mismatching,48,0,465
995543692,127,self,mismatching,48,0,562
995543692,129,self,matching,48,1,504
995543692,131,self,matching,48,1,1038
995543692,133,friend,matching,48,1,725
995543692,135,friend,mismatching,47,1,576
995543692,137,self,matching,48,1,517
995543692,139,friend,mismatching,47,1,689
995543692,141,self,mismatching,47,1,742
995543692,143,self,matching,48,1,495
995543692,145,self,mismatching,47,1,549
995543692,147,friend,mismatching,48,0,543
995543692,149,friend,matching,48,1,826
995543692,151,friend,mismatching,47,1,475
995543692,153,friend,matching,48,1,714
995543692,155,self,mismatching,47,1,694
995543692,157,friend,mismatching,47,1,775
995543692,159,friend,mismatching,47,1,716
995543692,161,self,matching,48,1,439
995543692,163,friend,mismatching,47,1,750
995543692,165,self,matching,48,1,519
995543692,167,self,matching,48,1,1347
995543692,169,friend,matching,48,1,637
995543692,171,self,mismatching,47,1,664
995543692,173,friend,matching,48,1,703
995543692,175,self,matching,48,1,735
995543692,177,friend,matching,48,1,555
995543692,179,friend,mismatching,47,1,296
995543692,181,friend,mismatching,48,0,481
995543692,183,self,mismatching,47,1,782
995543692,185,friend,mismatching,47,1,850
995543692,187,self,mismatching,47,1,534
995543692,189,friend,mismatching,47,1,685
995543692,191,self,mismatching,48,0,522
995543692,193,self,mismatching,47,1,678
995543692,195,self,matching,48,1,566
995543692,197,friend,matching,48,1,963
995543692,199,friend,mismatching,47,1,567
995543692,201,self,mismatching,47,1,1127
995543692,203,friend,mismatching,48,0,589
995543692,205,friend,matching,48,1,1109
995543692,207,friend,matching,48,1,702
995543692,209,self,matching,48,1,652
995543692,211,self,matching,48,1,791
995543692,213,friend,matching,48,1,606
995543692,215,self,matching,48,1,485
995543692,217,self,matching,48,1,680
995543692,219,self,mismatching,47,1,721
995543692,221,friend,mismatching,48,0,471
995543692,223,self,matching,48,1,496
995543692,225,self,matching,48,1,515
995543692,227,friend,matching,48,1,729
995543692,229,self,matching,48,1,774
995543692,231,self,mismatching,47,1,946
995543692,233,friend,matching,48,1,461
995543692,235,self,mismatching,47,1,868
995543692,237,self,matching,48,1,349
995543692,239,friend,matching,48,1,711
995543697,21,self,matching,47,1,727
995543697,23,friend,matching,48,0,531
995543697,29,friend,matching,47,1,497
995543697,31,self,mismatching,47,0,431
995543697,33,self,mismatching,47,0,576
995543697,35,self,mismatching,48,1,546
995543697,37,self,matching,48,0,260
995543697,41,friend,mismatching,48,1,389
995543697,43,friend,matching,47,1,471
995543697,45,self,mismatching,48,1,605
995543697,47,self,mismatching,48,1,349
995543697,49,self,mismatching,48,1,402
995543697,51,friend,matching,48,0,320
995543697,53,self,mismatching,48,1,579
995543697,55,friend,mismatching,47,0,237
995543697,57,friend,matching,48,0,606
995543697,59,self,matching,47,1,228
995543697,61,self,mismatching,48,1,644
995543697,63,friend,mismatching,47,0,617
995543697,65,friend,mismatching,47,0,711
995543697,67,friend,matching,48,0,853
995543697,69,self,matching,47,1,645
995543697,71,friend,matching,47,1,644
995543697,73,friend,matching,47,1,499
995543697,75,self,matching,48,0,480
995543697,77,self,matching,47,1,295
995543697,79,self,mismatching,47,0,220
995543697,81,friend,mismatching,47,0,422
995543697,83,self,matching,47,1,518
995543697,85,self,matching,47,1,415
995543697,87,self,matching,47,1,335
995543697,89,self,matching,47,1,200
995543697,91,friend,matching,48,0,284
995543697,93,friend,matching,47,1,1117
995543697,95,friend,mismatching,47,0,426
995543697,97,friend,matching,48,0,831
995543697,99,self,mismatching,47,0,268
995543697,101,self,mismatching,48,1,506
995543697,103,self,mismatching,48,1,1013
995543697,105,friend,matching,47,1,607
995543697,107,friend,matching,47,1,405
995543697,109,friend,matching,47,1,344
995543697,111,friend,mismatching,47,0,285
995543697,113,self,matching,47,1,542
995543697,115,friend,mismatching,48,1,468
995543697,117,friend,mismatching,48,1,706
995543697,119,self,matching,47,1,445
995543697,121,self,matching,47,1,310
995543697,123,friend,matching,48,0,392
995543697,125,friend,mismatching,47,0,293
995543697,127,friend,matching,47,1,523
995543697,129,friend,mismatching,48,1,562
995543697,131,friend,matching,48,0,340
995543697,133,friend,mismatching,48,1,730
995543697,135,self,mismatching,47,0,275
995543697,137,self,mismatching,48,1,860
995543697,139,self,matching,47,1,467
995543697,141,friend,matching,47,1,788
995543697,143,self,mismatching,48,1,919
995543697,145,friend,mismatching,48,1,475
995543697,147,self,mismatching,48,1,364
995543697,149,self,matching,47,1,504
995543697,151,friend,mismatching,48,1,455
995543697,153,self,mismatching,48,1,849
995543697,155,friend,mismatching,48,1,465
995543697,157,friend,matching,48,0,351
995543697,159,self,mismatching,48,1,680
995543697,161,friend,mismatching,47,0,511
995543697,163,friend,mismatching,48,1,718
995543697,165,friend,matching,47,1,687
995543697,167,self,mismatching,48,1,679
995543697,169,friend,mismatching,47,0,570
995543697,171,friend,mismatching,47,0,527
995543697,173,self,matching,47,1,661
995543697,175,friend,mismatching,48,1,483
995543697,177,friend,matching,48,0,812
995543697,179,friend,mismatching,48,1,528
995543697,181,friend,matching,47,1,1461
995543697,183,friend,mismatching,48,1,481
995543697,185,self,matching,47,1,586
995543697,187,self,matching,47,1,447
995543697,189,self,matching,47,1,268
995543697,191,self,matching,47,1,271
995543697,193,friend,mismatching,47,0,277
995543697,195,friend,matching,48,0,547
995543697,197,self,mismatching,48,1,701
995543697,199,friend,mismatching,48,1,760
995543697,201,self,matching,47,1,453
995543697,203,self,mismatching,48,1,673
995543697,205,self,mismatching,48,1,563
995543697,207,friend,matching,47,1,441
995543697,209,self,mismatching,47,0,1279
995543697,211,friend,mismatching,48,1,802
995543697,213,friend,matching,47,1,663
995543697,215,friend,mismatching,47,0,601
995543697,217,self,matching,47,1,438
995543697,219,self,matching,47,1,302
995543697,221,friend,matching,48,0,304
995543697,223,self,mismatching,48,1,1414
995543697,225,self,matching,47,1,447
995543697,227,self,mismatching,47,0,684
995543697,229,self,matching,47,1,572
995543697,231,self,mismatching,48,1,694
995543697,233,friend,mismatching,48,1,774
995543697,235,friend,mismatching,48,1,606
995543697,237,self,matching,47,1,583
995543697,239,self,matching,47,1,415
995543702,1,friend,matching,47,0,692
995543702,3,friend,mismatching,48,0,1034
995543702,5,friend,matching,48,1,593
995543702,7,self,mismatching,47,1,748
995543702,9,self,mismatching,47,1,1148
995543702,11,friend,matching,48,1,845
995543702,13,friend,matching,48,1,373
995543702,15,self,matching,47,0,500
995543702,17,self,mismatching,47,1,1293
995543702,19,self,mismatching,48,0,676
995543702,21,self,matching,48,1,1113
995543702,23,self,mismatching,47,1,556
995543702,25,self,matching,48,1,674
995543702,27,friend,matching,48,1,1090
995543702,29,friend,mismatching,47,1,931
995543702,31,self,mismatching,47,1,844
995543702,33,self,mismatching,47,1,784
995543702,35,self,matching,48,1,619
995543702,37,self,mismatching,47,1,668
995543702,39,friend,matching,47,0,838
995543702,41,friend,matching,48,1,656
995543702,43,self,mismatching,47,1,875
995543702,45,self,mismatching,47,1,865
995543702,47,friend,matching,48,1,832
995543702,49,self,matching,48,1,683
995543702,51,friend,matching,48,1,889
995543702,53,friend,mismatching,47,1,681
995543702,55,friend,matching,47,0,685
995543702,57,friend,mismatching,47,1,857
995543702,59,self,matching,48,1,683
995543702,61,friend,mismatching,47,1,889
995543702,63,friend,matching,48,1,440
995543702,65,friend,matching,48,1,427
995543702,67,friend,mismatching,47,1,670
995543702,69,self,matching,48,1,250
995543702,71,self,mismatching,47,1,673
995543702,73,friend,matching,47,0,776
995543702,75,friend,matching,48,1,483
995543702,77,self,mismatching,47,1,894
995543702,79,friend,matching,48,1,672
995543702,81,self,mismatching,47,1,655
995543702,83,friend,matching,48,1,754
995543702,85,friend,matching,48,1,778
995543702,87,friend,mismatching,47,1,951
995543702,89,self,mismatching,48,0,551
995543702,91,friend,matching,48,1,476
995543702,93,friend,mismatching,47,1,603
995543702,95,friend,mismatching,47,1,629
995543702,97,self,mismatching,47,1,825
995543702,99,friend,mismatching,47,1,708
995543702,101,self,matching,48,1,420
995543702,103,self,matching,48,1,315
995543702,105,self,mismatching,47,1,670
995543702,107,self,mismatching,47,1,398
995543702,109,self,mismatching,47,1,1034
995543702,111,self,matching,48,1,532
