,subjectGroup,subject,age,sex,education,handedness,TaskName,BlockNumber,stimPos,stim1,stim2,shape,word,MATCHkey,RT,correct,question,response,condition,TaskType,Association
16122,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,kite,trapeze,youhappy,NA,Yhappy_G,986,1,NA,g,pair,RG_congruent,youhappy
16220,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400,trapeze,NA,happy,NA,Yhappy_G,689,1,NA,g,single,RG_congruent,happy
16318,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400,pentagon,NA,friend,NA,Yhappy_G,631,1,NA,h,single,RG_congruent,friend
16418,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,kite,trapeze,youhappy,NA,Yhappy_G,757,1,NA,g,pair,RG_congruent,youhappy
16518,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,-400,square,NA,neutral,NA,Yhappy_G,567,1,NA,h,single,RG_congruent,neutral
16618,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400,pentagon,NA,friend,NA,Yhappy_G,856,1,NA,h,single,RG_congruent,friend
16718,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,trapeze,kite,happyyou,NA,Yhappy_G,650,1,NA,g,pair,RG_congruent,happyyou
16818,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400,kite,NA,you,NA,Yhappy_G,727,1,NA,g,single,RG_congruent,you
16918,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,pentagon,square,friendneutral,NA,Yhappy_G,669,1,NA,h,pair,RG_congruent,friendneutral
17018,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,-400,pentagon,NA,friend,NA,Yhappy_G,703,1,NA,h,single,RG_congruent,friend
17122,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,kite,trapeze,youhappy,NA,Yhappy_G,562,1,NA,g,pair,RG_congruent,youhappy
17220,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,-400,kite,NA,you,NA,Yhappy_G,545,1,NA,g,single,RG_congruent,you
17318,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,-400,kite,NA,you,NA,Yhappy_G,422,1,NA,g,single,RG_congruent,you
17418,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,-400,trapeze,NA,happy,NA,Yhappy_G,369,1,NA,g,single,RG_congruent,happy
17518,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,-400,trapeze,NA,happy,NA,Yhappy_G,332,1,NA,g,single,RG_congruent,happy
17618,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400,pentagon,NA,friend,NA,Yhappy_G,463,1,NA,h,single,RG_congruent,friend
17718,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,pentagon,square,friendneutral,NA,Yhappy_G,510,1,NA,h,pair,RG_congruent,friendneutral
17818,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,pentagon,square,friendneutral,NA,Yhappy_G,397,1,NA,h,pair,RG_congruent,friendneutral
17918,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,square,pentagon,neutralfriend,NA,Yhappy_G,693,1,NA,h,pair,RG_congruent,neutralfriend
18018,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,trapeze,kite,happyyou,NA,Yhappy_G,470,0,NA,h,pair,RG_congruent,happyyou
18122,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,-400,kite,NA,you,NA,Yhappy_G,438,1,NA,g,single,RG_congruent,you
18220,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,-400,trapeze,NA,happy,NA,Yhappy_G,412,1,NA,g,single,RG_congruent,happy
18318,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400,trapeze,NA,happy,NA,Yhappy_G,665,1,NA,g,single,RG_congruent,happy
18418,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,pentagon,square,friendneutral,NA,Yhappy_G,608,1,NA,h,pair,RG_congruent,friendneutral
18518,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,-400,pentagon,NA,friend,NA,Yhappy_G,588,0,NA,g,single,RG_congruent,friend
18618,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,-400,trapeze,NA,happy,NA,Yhappy_G,432,1,NA,g,single,RG_congruent,happy
18718,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,-400,kite,NA,you,NA,Yhappy_G,574,1,NA,g,single,RG_congruent,you
18818,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400,square,NA,neutral,NA,Yhappy_G,604,1,NA,h,single,RG_congruent,neutral
18918,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,trapeze,kite,happyyou,NA,Yhappy_G,535,1,NA,g,pair,RG_congruent,happyyou
19018,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,square,pentagon,neutralfriend,NA,Yhappy_G,507,1,NA,h,pair,RG_congruent,neutralfriend
19122,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,kite,trapeze,youhappy,NA,Yhappy_G,478,1,NA,g,pair,RG_congruent,youhappy
19220,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,square,pentagon,neutralfriend,NA,Yhappy_G,448,1,NA,h,pair,RG_congruent,neutralfriend
19318,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,square,pentagon,neutralfriend,NA,Yhappy_G,631,1,NA,h,pair,RG_congruent,neutralfriend
19418,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,-400,pentagon,NA,friend,NA,Yhappy_G,503,1,NA,h,single,RG_congruent,friend
19518,17,19,21,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,trapeze,kite,happyyou,NA,Yhappy_G,601,1,NA,g,pair,RG_congruent,happyyou
19618,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,kite,trapeze,youhappy,NA,Yhappy_G,890,1,NA,g,pair,RG_congruent,youhappy
19718,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,kite,NA,you,NA,Yhappy_G,683,1,NA,g,single,RG_congruent,you
19818,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,pentagon,square,friendneutral,NA,Yhappy_G,532,1,NA,h,pair,RG_congruent,friendneutral
19918,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,square,NA,neutral,NA,Yhappy_G,724,1,NA,h,single,RG_congruent,neutral
20018,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,trapeze,NA,happy,NA,Yhappy_G,720,1,NA,g,single,RG_congruent,happy
20122,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,kite,NA,you,NA,Yhappy_G,623,1,NA,g,single,RG_congruent,you
20220,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,trapeze,NA,happy,NA,Yhappy_G,738,0,NA,h,single,RG_congruent,happy
20318,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,square,pentagon,neutralfriend,NA,Yhappy_G,719,1,NA,h,pair,RG_congruent,neutralfriend
20418,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,kite,NA,you,NA,Yhappy_G,631,1,NA,g,single,RG_congruent,you
20518,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,square,pentagon,neutralfriend,NA,Yhappy_G,523,1,NA,h,pair,RG_congruent,neutralfriend
20618,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,pentagon,NA,friend,NA,Yhappy_G,644,1,NA,h,single,RG_congruent,friend
20718,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,kite,NA,you,NA,Yhappy_G,576,1,NA,g,single,RG_congruent,you
20818,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,square,NA,neutral,NA,Yhappy_G,533,1,NA,h,single,RG_congruent,neutral
20918,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,square,NA,neutral,NA,Yhappy_G,592,1,NA,h,single,RG_congruent,neutral
21018,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,pentagon,square,friendneutral,NA,Yhappy_G,454,1,NA,h,pair,RG_congruent,friendneutral
21122,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,pentagon,square,friendneutral,NA,Yhappy_G,553,1,NA,h,pair,RG_congruent,friendneutral
21220,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,trapeze,NA,happy,NA,Yhappy_G,633,1,NA,g,single,RG_congruent,happy
21318,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,pentagon,NA,friend,NA,Yhappy_G,736,1,NA,h,single,RG_congruent,friend
21418,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,pentagon,NA,friend,NA,Yhappy_G,608,1,NA,h,single,RG_congruent,friend
21518,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,kite,NA,you,NA,Yhappy_G,636,1,NA,g,single,RG_congruent,you
21618,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,square,NA,neutral,NA,Yhappy_G,605,1,NA,h,single,RG_congruent,neutral
21718,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,square,NA,neutral,NA,Yhappy_G,567,1,NA,h,single,RG_congruent,neutral
21818,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,square,pentagon,neutralfriend,NA,Yhappy_G,611,1,NA,h,pair,RG_congruent,neutralfriend
21918,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,pentagon,square,friendneutral,NA,Yhappy_G,713,1,NA,h,pair,RG_congruent,friendneutral
22018,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,kite,trapeze,youhappy,NA,Yhappy_G,616,1,NA,g,pair,RG_congruent,youhappy
22122,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,square,NA,neutral,NA,Yhappy_G,624,1,NA,h,single,RG_congruent,neutral
22220,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,square,pentagon,neutralfriend,NA,Yhappy_G,482,1,NA,h,pair,RG_congruent,neutralfriend
22318,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,trapeze,NA,happy,NA,Yhappy_G,533,1,NA,g,single,RG_congruent,happy
22418,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,kite,NA,you,NA,Yhappy_G,630,1,NA,g,single,RG_congruent,you
22518,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,square,NA,neutral,NA,Yhappy_G,601,1,NA,h,single,RG_congruent,neutral
22618,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,kite,NA,you,NA,Yhappy_G,580,1,NA,g,single,RG_congruent,you
22718,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,pentagon,NA,friend,NA,Yhappy_G,672,1,NA,h,single,RG_congruent,friend
22818,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,square,NA,neutral,NA,Yhappy_G,694,1,NA,h,single,RG_congruent,neutral
22918,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,pentagon,NA,friend,NA,Yhappy_G,671,1,NA,h,single,RG_congruent,friend
23018,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,trapeze,kite,happyyou,NA,Yhappy_G,699,1,NA,g,pair,RG_congruent,happyyou
23122,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,square,NA,neutral,NA,Yhappy_G,533,1,NA,h,single,RG_congruent,neutral
23220,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,pentagon,NA,friend,NA,Yhappy_G,607,0,NA,g,single,RG_congruent,friend
23318,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,pentagon,NA,friend,NA,Yhappy_G,662,1,NA,h,single,RG_congruent,friend
23418,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,square,pentagon,neutralfriend,NA,Yhappy_G,393,0,NA,g,pair,RG_congruent,neutralfriend
23518,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,pentagon,square,friendneutral,NA,Yhappy_G,646,1,NA,h,pair,RG_congruent,friendneutral
23618,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,pentagon,NA,friend,NA,Yhappy_G,714,1,NA,h,single,RG_congruent,friend
23718,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,trapeze,NA,happy,NA,Yhappy_G,691,1,NA,g,single,RG_congruent,happy
23818,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,kite,trapeze,youhappy,NA,Yhappy_G,794,1,NA,g,pair,RG_congruent,youhappy
23918,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,trapeze,kite,happyyou,NA,Yhappy_G,787,0,NA,h,pair,RG_congruent,happyyou
24018,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,pentagon,NA,friend,NA,Yhappy_G,626,1,NA,h,single,RG_congruent,friend
24122,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,trapeze,NA,happy,NA,Yhappy_G,643,0,NA,h,single,RG_congruent,happy
24220,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,trapeze,kite,happyyou,NA,Yhappy_G,1546,1,NA,g,pair,RG_congruent,happyyou
24318,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,kite,NA,you,NA,Yhappy_G,693,1,NA,g,single,RG_congruent,you
24418,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,kite,NA,you,NA,Yhappy_G,611,1,NA,g,single,RG_congruent,you
24518,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,square,NA,neutral,NA,Yhappy_G,668,1,NA,h,single,RG_congruent,neutral
24618,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,trapeze,NA,happy,NA,Yhappy_G,705,1,NA,g,single,RG_congruent,happy
24718,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,kite,trapeze,youhappy,NA,Yhappy_G,698,0,NA,h,pair,RG_congruent,youhappy
24818,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,trapeze,NA,happy,NA,Yhappy_G,540,1,NA,g,single,RG_congruent,happy
24918,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,kite,NA,you,NA,Yhappy_G,621,1,NA,g,single,RG_congruent,you
25018,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,trapeze,kite,happyyou,NA,Yhappy_G,651,1,NA,g,pair,RG_congruent,happyyou
25122,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,pentagon,NA,friend,NA,Yhappy_G,611,1,NA,h,single,RG_congruent,friend
25220,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400,trapeze,NA,happy,NA,Yhappy_G,734,1,NA,g,single,RG_congruent,happy
25318,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,-400,trapeze,NA,happy,NA,Yhappy_G,521,1,NA,g,single,RG_congruent,happy
25418,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,kite,trapeze,youhappy,NA,Yhappy_G,1052,1,NA,g,pair,RG_congruent,youhappy
25518,17,19,21,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,trapeze,kite,happyyou,NA,Yhappy_G,685,1,NA,g,pair,RG_congruent,happyyou
25618,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,1,Neither agree nor disagree,NA,BFI,NA
25718,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,2,Agree a little,NA,BFI,NA
25818,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,3,Strongly agree,NA,BFI,NA
25918,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,4,Disagree a little,NA,BFI,NA
26018,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,5,Neither agree nor disagree,NA,BFI,NA
26122,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,6,Neither agree nor disagree,NA,BFI,NA
26220,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,7,Neither agree nor disagree,NA,BFI,NA
26318,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,8,Agree a little,NA,BFI,NA
26418,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,9,Agree a little,NA,BFI,NA
26518,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,10,Strongly agree,NA,BFI,NA
26618,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,11,Agree a little,NA,BFI,NA
26718,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,12,Agree a little,NA,BFI,NA
26818,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,13,Neither agree nor disagree,NA,BFI,NA
26918,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,14,Strongly disagree,NA,BFI,NA
27018,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,15,Agree a little,NA,BFI,NA
27122,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,16,Neither agree nor disagree,NA,BFI,NA
27220,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,17,Agree a little,NA,BFI,NA
27318,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,18,Agree a little,NA,BFI,NA
27418,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,19,Disagree a little,NA,BFI,NA
27518,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,20,Strongly agree,NA,BFI,NA
27618,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,21,Neither agree nor disagree,NA,BFI,NA
27718,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,22,Agree a little,NA,BFI,NA
27818,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,23,Agree a little,NA,BFI,NA
27918,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,24,Agree a little,NA,BFI,NA
28018,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,25,Neither agree nor disagree,NA,BFI,NA
28122,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,26,Disagree a little,NA,BFI,NA
28220,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,27,Strongly disagree,NA,BFI,NA
28318,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,28,Agree a little,NA,BFI,NA
28418,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,29,Neither agree nor disagree,NA,BFI,NA
28518,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,30,Agree a little,NA,BFI,NA
28618,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,31,Agree a little,NA,BFI,NA
28718,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,32,Agree a little,NA,BFI,NA
28818,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,33,Neither agree nor disagree,NA,BFI,NA
28918,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,34,Agree a little,NA,BFI,NA
29018,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,35,Agree a little,NA,BFI,NA
29122,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,36,Agree a little,NA,BFI,NA
29220,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,37,Agree a little,NA,BFI,NA
29318,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,38,Disagree a little,NA,BFI,NA
29418,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,39,Neither agree nor disagree,NA,BFI,NA
29518,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,40,Agree a little,NA,BFI,NA
29618,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,41,Neither agree nor disagree,NA,BFI,NA
29718,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,42,Neither agree nor disagree,NA,BFI,NA
29818,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,43,Agree a little,NA,BFI,NA
29918,17,19,21,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,185069,0,44,Neither agree nor disagree,NA,BFI,NA
30018,17,19,21,female,Bachelor degree,right-handed,SWL,NA,NA,NA,NA,NA,NA,NA,26774,0,1,Agree,NA,SWL,NA
30122,17,19,21,female,Bachelor degree,right-handed,SWL,NA,NA,NA,NA,NA,NA,NA,26774,0,2,Agree,NA,SWL,NA
30220,17,19,21,female,Bachelor degree,right-handed,SWL,NA,NA,NA,NA,NA,NA,NA,26774,0,3,Agree,NA,SWL,NA
30318,17,19,21,female,Bachelor degree,right-handed,SWL,NA,NA,NA,NA,NA,NA,NA,26774,0,4,Agree,NA,SWL,NA
30418,17,19,21,female,Bachelor degree,right-handed,SWL,NA,NA,NA,NA,NA,NA,NA,26774,0,5,Neither agree nor disagree,NA,SWL,NA
30518,17,19,21,female,Bachelor degree,right-handed,donation,NA,NA,NA,NA,NA,NA,NA,18509,0,NA,400,NA,donation,NA
30618,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,1,0 I do not feel sad,NA,BDI,NA
30718,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,2,0 I am not discouraged about my future,NA,BDI,NA
30818,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,3,1 I have failed more than I should have,NA,BDI,NA
30918,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,4,0 I get as much pleasure as I ever did from the things I enjoy,NA,BDI,NA
31018,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,5,0 I don't feel particularly guilty,NA,BDI,NA
31122,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,6,0 I don't feel I am being punished,NA,BDI,NA
31220,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,7,0 I feel the same about myself as ever,NA,BDI,NA
31318,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,8,0 I don't criticize or blame myself more than usual,NA,BDI,NA
31418,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,9,0 I don't have any thoughts of killing myself,NA,BDI,NA
31518,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,10,0 I don't cry anymore than I used to,NA,BDI,NA
31618,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,11,0 I am no more restless or wound up than usual,NA,BDI,NA
31718,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,12,0 I have not lost interest in other people or activities,NA,BDI,NA
31818,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,13,0 I make decisions about as well as ever,NA,BDI,NA
31918,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,14,0 I do not feel I am worthless,NA,BDI,NA
32018,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,15,1 I have less energy than I used to have,NA,BDI,NA
32122,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,16,0 I have not experienced any change in my sleeping patter,NA,BDI,NA
32220,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,17,0 I am no more irritable than usual,NA,BDI,NA
32318,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,18,0 I have not experienced any change in my appetite,NA,BDI,NA
32418,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,19,1 I can't concentrate as well as usual,NA,BDI,NA
32518,17,19,21,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,115765,0,20,0 I am no more tired or fatigued than usual,NA,BDI,NA
